"","rowname","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","Gene.Name"
"89","ENSMUSG00000000690",235.963264631819,0.678685928075961,0.338572648070076,2.00455037329385,0.0450111365717532,0.138501401498169,"NS","Hoxb6"
"90","ENSMUSG00000000693",324.863582073094,-0.345208295370588,0.119872823517718,-2.87978780544502,0.00397942903377087,0.0260150261939746,"NS","Loxl3"
"91","ENSMUSG00000000708",1637.19992347639,-0.0148357844556902,0.115985513601692,-0.127910667418674,0.898219669016132,0.945047253152944,"NS","Kat2b"
"92","ENSMUSG00000000711",1667.13666225959,-0.0738219895215413,0.0648714386192075,-1.13797367674969,0.255131474186589,0.43369231645043,"NS","Rab5b"
"93","ENSMUSG00000000730",36.5679167211025,0.554866439633257,0.501779982761134,1.10579628262571,0.268814704377132,0.44818566718993,"NS","Dnmt3l"
"94","ENSMUSG00000000732",466.699980522198,0.564395344844685,0.149129586498232,3.78459672622626,0.000153958021472202,0.00246766276435105,"Upregulated","Icosl"
"95","ENSMUSG00000000738",1943.32671277987,-0.0564476624665686,0.0954733918807561,-0.59123973030172,0.55435980569152,0.708425061863853,"NS","Spg7"
"96","ENSMUSG00000000739",140.441431269887,-0.0442222239020126,0.189746974216511,-0.233058914823868,0.815715657679243,0.895651154455928,"NS","Sult5a1"
"97","ENSMUSG00000000740",987.598392450948,-0.16431801028738,0.125827485910169,-1.30589917694684,0.191586846534441,0.359613269581724,"NS","Rpl13"
"98","ENSMUSG00000000743",1538.51131064966,-0.143811564158372,0.070808536434485,-2.03099190295273,0.0422558159863331,0.132771252188991,"NS","Chmp1a"
"99","ENSMUSG00000000751",1294.00953758925,0.00964696617154651,0.0673852175270957,0.143161460711579,0.88616266613757,0.937183744496722,"NS","Rpa1"
"100","ENSMUSG00000000753",3835.5820773689,-0.692876153011861,0.119642415875179,-5.79122502620415,6.98748835749607e-09,5.16813966015866e-07,"Downregulated","Serpinf1"
"101","ENSMUSG00000000759",759.365793877642,0.170411042396845,0.0936895670535371,1.81889027515163,0.06892817179842,0.182797306102911,"NS","Tubgcp3"
"102","ENSMUSG00000000776",338.601560044726,-0.00883274576424501,0.0981893951022496,-0.0899562091715406,0.928322013703212,0.960540855249152,"NS","Polr3d"
"103","ENSMUSG00000000782",150.66493818068,1.63901273117372,0.621138540384006,2.63872328733688,0.00832188769646488,0.0439649880012706,"NS","Tcf7"
"104","ENSMUSG00000000787",4088.54700303026,0.382202214231237,0.148451302778285,2.57459656519191,0.0100357068110246,0.049945777721013,"NS","Ddx3x"
"105","ENSMUSG00000000794",52.8748669255351,0.56136192453717,0.276803032311093,2.02801941817699,0.0425582662025079,0.133342201790417,"NS","Kcnn3"
"106","ENSMUSG00000000804",1214.26986280352,0.222412390515607,0.113430766199615,1.96077658617069,0.0499050904922182,0.148219055690801,"NS","Usp32"
"107","ENSMUSG00000000805",1097.93939944173,0.345477456211025,0.181567477708222,1.90274965853855,0.0570732188580037,0.161695824820811,"NS","Car4"
"108","ENSMUSG00000000811",572.291245708988,-0.272064861861054,0.115546411484418,-2.35459378067958,0.0185429640596135,0.0761263404927444,"NS","Txnrd3"
"109","ENSMUSG00000000823",1466.57487195918,-0.0485293292672923,0.08357001641494,-0.580702641319772,0.561440881252607,0.713539480286765,"NS","Zfp512b"
"110","ENSMUSG00000000826",3010.2906879892,0.0988325966348973,0.062830230246136,1.57301025712818,0.115716443185398,0.257775895945684,"NS","Dnajc5"
"111","ENSMUSG00000000827",1485.42517138127,-0.099280312596471,0.059345101699791,-1.67293188069169,0.0943407068581826,0.226173711872936,"NS","Tpd52l2"
"112","ENSMUSG00000000838",5312.80539911576,-0.318307797023264,0.288053234706067,-1.10503114935706,0.269146092059909,0.448469312174121,"NS","Fmr1"
"113","ENSMUSG00000000861",26.8559278299257,-0.156615300267773,0.439142016726071,-0.356639297317493,0.721361854495307,0.833516419042483,"NS","Bcl11a"
"114","ENSMUSG00000000876",2317.92422683334,-0.124435157674443,0.0775329417379873,-1.60493275355082,0.108508604481619,0.247385282036977,"NS","Pxmp4"
"115","ENSMUSG00000000881",267.161933343629,-0.190660227283277,0.124497429852474,-1.53143906271161,0.12566091607192,0.271490838716601,"NS","Dlg3"
"116","ENSMUSG00000000884",81.5498760103643,-0.196902256828003,0.18080367214686,-1.08903903604384,0.276136671868629,0.456235791627053,"NS","Gnb1l"
"117","ENSMUSG00000000901",383.467962979214,0.018181343600534,0.119035467029271,0.152738877363863,0.878604200754627,0.932557766490448,"NS","Mmp11"
"118","ENSMUSG00000000902",1236.20621191498,-0.224162428880238,0.0896098312572017,-2.50153834389932,0.0123655051335821,0.057737524809422,"NS","Smarcb1"
"119","ENSMUSG00000000915",704.971594883569,0.188697459496797,0.125951322791966,1.49817767145224,0.134087095257055,0.283592122302556,"NS","Hip1r"
"120","ENSMUSG00000000916",228.885464421225,-0.101273439980972,0.133104856907744,-0.7608545798683,0.446743930103192,0.619766871862901,"NS","Nsun5"
"121","ENSMUSG00000000934",286.795150687072,-0.0243941353830117,0.113517492680439,-0.214893183482154,0.829850599540652,0.904535963417227,"NS","Top1mt"
"122","ENSMUSG00000000942",82.7039373253557,0.130057076618323,0.239679839855259,0.542628352459111,0.587385713749304,0.733902268818768,"NS","Hoxa4"
"123","ENSMUSG00000000957",1488.96530580149,-0.0710046164528546,0.121274442660815,-0.58548705642328,0.558220267336742,0.711657909353387,"NS","Mmp14"
"124","ENSMUSG00000000958",154.380080648581,0.0102747675486938,0.159083233651753,0.0645873692207323,0.948502541612985,0.971764007595104,"NS","Slc7a7"
"125","ENSMUSG00000000959",1137.44201308154,-0.0400506149134593,0.0840555044822881,-0.47647819330974,0.633733739379842,0.770555058243853,"NS","Oxa1l"
"126","ENSMUSG00000000976",890.784633077629,0.0299898310654933,0.0802231586155555,0.373830095735948,0.708530727059709,0.825135658271796,"NS","Heatr6"
"127","ENSMUSG00000001016",1003.25443135085,-0.0981385104786831,0.0706217972408724,-1.38963484806197,0.164639788119553,0.324119360438352,"NS","Ilf2"
"128","ENSMUSG00000001017",1305.26577404136,0.0837009754164252,0.0661406528703951,1.26549968565385,0.205692261004911,0.376335643325432,"NS","Chtop"
"129","ENSMUSG00000001018",1253.05837894561,-0.121987070652377,0.0845333382931079,-1.44306463125121,0.149002265515006,0.303393835405793,"NS","Snapin"
"130","ENSMUSG00000001020",157.113935713846,-0.398682797137121,0.310636182301833,-1.28343966302591,0.199338085614704,0.368687959626558,"NS","S100a4"
"131","ENSMUSG00000001025",3436.68198116013,-0.417341521796139,0.222734400074268,-1.87371830151509,0.0609692620556105,0.168947307469762,"NS","S100a6"
"132","ENSMUSG00000001029",476.064650522613,0.171313475514905,0.101212256707191,1.69261590530994,0.0905286015744837,0.219724245923057,"NS","Icam2"
"133","ENSMUSG00000001034",549.971017526948,-0.0982275640697462,0.109521015558744,-0.896883247188842,0.369781220392798,0.549279763867307,"NS","Mapk7"
"134","ENSMUSG00000001036",2226.80061613269,0.458837387185113,0.0791690599669438,5.79566547053478,6.80507929511078e-09,5.08734556981266e-07,"Upregulated","Epn2"
"135","ENSMUSG00000001039",100.95563915809,0.343424100223171,0.303382880621795,1.13198246229091,0.257641807675662,0.436571939523528,"NS","B9d1"
"136","ENSMUSG00000001052",2399.41986242116,0.146612341824479,0.0972277597976756,1.5079267703953,0.131573270228041,0.280344211235199,"NS","Sec24b"
"137","ENSMUSG00000001053",549.533430414062,0.140441153444998,0.107815967363286,1.30260068967134,0.192711122208387,0.361089900863445,"NS","N4bp3"
"138","ENSMUSG00000001054",581.026874168531,-0.100610607207856,0.101647492724438,-0.989799202235188,0.322272274849275,0.502094787874416,"NS","Rmnd5b"
"139","ENSMUSG00000001056",441.793288930732,-0.180785625531634,0.126338496100214,-1.43096230453964,0.152441018900053,0.307462883250572,"NS","Nhp2"
"140","ENSMUSG00000001062",633.414132885953,-0.170368323488149,0.08297957862358,-2.05313555834009,0.0400594321701325,0.128524781801037,"NS","Vps9d1"
"141","ENSMUSG00000001065",431.758142333179,-0.177072766658636,0.0956137114179992,-1.85195997553655,0.0640315705210595,0.174296079108819,"NS","Zfp276"
"142","ENSMUSG00000001082",475.155502798613,-0.192099343544208,0.0993337488975242,-1.93387791839392,0.0531281396764408,0.154259090039864,"NS","Mfsd10"
"143","ENSMUSG00000001089",1707.65075109891,0.021226270579206,0.107206824548096,0.197993650765053,0.843050031354192,0.912194435139681,"NS","Luzp1"
"144","ENSMUSG00000001098",1363.30146504436,-0.15237155573403,0.0842981877148727,-1.80753062271525,0.0706795844628976,0.18574931429911,"NS","Kctd10"
"145","ENSMUSG00000001100",2448.35229611802,-0.310981307938764,0.0884437818521806,-3.51614665752894,0.000437859046997031,0.00537372466769083,"Downregulated","Poldip2"
"146","ENSMUSG00000001105",696.421057447939,-0.208217937952161,0.106032184309374,-1.96372393258105,0.0495621156282914,0.147601487579991,"NS","Ift20"
"147","ENSMUSG00000001119",21283.8178422059,-0.0495391682666768,0.165358978248239,-0.299585597295527,0.764493271546894,0.862814365564176,"NS","Col6a1"
"148","ENSMUSG00000001120",377.419255817021,-0.16200608048606,0.101608023724069,-1.59442211892646,0.11084152153618,0.250528504057312,"NS","Pcbp3"
"149","ENSMUSG00000001123",1645.13777279529,0.158726116543521,0.0761176935274888,2.08527228279979,0.0370445918799232,0.121544372366761,"NS","Lgals9"
"150","ENSMUSG00000001127",2008.77080673948,-0.0361308686950906,0.0641861284517867,-0.562907742943715,0.573497707420323,0.721934240601086,"NS","Araf"
"151","ENSMUSG00000001128",1511.25722106215,-0.221418672410659,0.160289224929693,-1.38136966167113,0.167165329123205,0.327171809251835,"NS","Cfp"
"152","ENSMUSG00000001131",82.100524297065,0.0189217438896826,0.284355458916719,0.0665425730238022,0.946945864426138,0.971015273740121,"NS","Timp1"
"153","ENSMUSG00000001134",109.731824350895,-0.055187978511046,0.154525392843501,-0.357145045843299,0.720983223467997,0.833278696530788,"NS","Uxt"
"154","ENSMUSG00000001138",891.507473871921,-0.358078615708971,0.0594713149151379,-6.02103074767941,1.73309828277248e-09,1.49681562869263e-07,"Downregulated","Cnnm3"
"155","ENSMUSG00000001143",1078.9250719843,-0.141116963904928,0.101913720198042,-1.38467091212748,0.166153117333126,0.32604559646022,"NS","Lman2l"
"156","ENSMUSG00000001150",1184.87681042361,-0.0517315063870489,0.0571065187079546,-0.905877429713518,0.365000731881828,0.544973174789737,"NS","Mcm3ap"
"157","ENSMUSG00000001151",1266.72262169984,0.00280839548521429,0.069186856519665,0.0405914595124879,0.967621592868515,0.981996832337618,"NS","Pcnt"
"158","ENSMUSG00000001156",460.355428843494,0.0115767052839644,0.139491292476763,0.0829923149926578,0.933857650281342,0.963657931514809,"NS","Mxd1"
"159","ENSMUSG00000001157",399.957279455963,0.468517482419438,0.10814623103956,4.33225899706161,1.47587178802899e-05,0.000401604642124132,"Upregulated","Gmcl1"
"160","ENSMUSG00000001158",520.744114642518,-0.119382702069966,0.104951435099521,-1.13750423666681,0.255327554503365,0.433866509271574,"NS","Snrnp27"
"161","ENSMUSG00000001166",72.5443213068752,0.133125078949515,0.159414649248162,0.835086860444543,0.403668804214333,0.58135833481101,"NS","Oas1c"
"162","ENSMUSG00000001173",784.233081735857,0.191702473174212,0.0741303386440555,2.58601912092552,0.00970915442713558,0.0487737688978758,"NS","Ocrl"
"163","ENSMUSG00000001175",9255.73019035426,-0.058578986395328,0.0829879971619607,-0.705872998489219,0.480267120595268,0.649685213724798,"NS","Calm1"
"164","ENSMUSG00000001211",6029.70082811837,-0.264582623854366,0.0853706035195153,-3.09922400623399,0.00194028259148651,0.0154169311054971,"NS","Agpat3"
"165","ENSMUSG00000001225",157.841678369125,4.49125109068976,1.37994073721772,3.25466954453795,0.00113524375638526,0.0104921986434463,"NS","Slc26a3"
"166","ENSMUSG00000001227",725.39887414003,-0.208460764381452,0.10440659627107,-1.99662446460976,0.045865993182515,0.140291824725664,"NS","Sema6b"
"167","ENSMUSG00000001228",100.099669722214,0.112318251749566,0.247338298788828,0.454107804167688,0.649751236488636,0.782176859737436,"NS","Uhrf1"
"168","ENSMUSG00000001229",1179.29997256444,-0.132916850605461,0.0705814995815551,-1.88316841372687,0.0596775481469853,0.166297658520958,"NS","Dpp9"
"169","ENSMUSG00000001240",1541.09127865514,-0.368296563206792,0.129697252378112,-2.83966357385184,0.00451611346580403,0.0285438898827296,"NS","Ramp2"
"170","ENSMUSG00000001247",126.533441511016,0.155152459449803,0.315429810552487,0.491876335905118,0.622806768083345,0.763006881955851,"NS","Lsr"
"171","ENSMUSG00000001248",2006.91124326009,-0.253670192783844,0.113533227966399,-2.2343255567341,0.0254616599424349,0.094010722649909,"NS","Gramd1a"
"172","ENSMUSG00000001249",156.078442439736,2.81661903481817,0.692650778382189,4.06643451898934,4.77378904983768e-05,0.000987790725267752,"Upregulated","Hpn"
"173","ENSMUSG00000001270",1645.2613645831,1.01176938785031,0.286246357687305,3.5346105222955,0.000408376610312758,0.00511278216774753,"Upregulated","Ckb"
"174","ENSMUSG00000001280",1909.72327160747,0.228280268031941,0.131547265044257,1.73534788393465,0.0826792051249431,0.207091215918986,"NS","Sp1"
"175","ENSMUSG00000001281",280.000477760425,-0.0144089112541822,0.162771101768384,-0.0885225393060585,0.929461370882764,0.961331417732519,"NS","Itgb7"
"176","ENSMUSG00000001285",433.104207763136,0.0455475169026499,0.149668633944531,0.304322393425001,0.760882286233255,0.860168145534424,"NS","Myg1"
"177","ENSMUSG00000001288",1483.15752516394,-0.311161194384802,0.117254200776354,-2.65373174116208,0.00796070863005189,0.0427156169270394,"NS","Rarg"
"178","ENSMUSG00000001289",1529.19146903841,-0.0919789485784488,0.114210024532497,-0.805349171011494,0.42061821443931,0.597684419057804,"NS","Pfdn5"
"179","ENSMUSG00000001300",747.479893705965,0.13625877533582,0.173960151179171,0.783275792830734,0.433465175247806,0.608637106111355,"NS","Efnb2"
"180","ENSMUSG00000001305",253.147150064213,-0.0273832937152317,0.1055204872126,-0.259506892344615,0.795244164808945,0.883309305494694,"NS","Rrp15"
"181","ENSMUSG00000001313",143.241583950911,-0.74435826478493,0.111603098815821,-6.66969172615313,2.56341299925369e-11,3.46060754899248e-09,"Downregulated","Rnd2"
